name,country,location_city,website,employees,revenue_usd,clutch_rating,min_project_size_usd,is_wp_specialist,kaycore_fit_score,partnership_priority,web_pct,mobile_pct,custom_pct,cluster
GREENLOGIC,AU,"St Kilda, Australia",,29,3480000.0,4.94,25000,False,5,Medium,20.0,0.0,20.0,1
Fluid Branding,AU,"South Melbourne, Australia",,100,12000000.0,4.82,25000,False,5,Medium,10.0,0.0,0.0,2
Frank Digital,AU,"Melbourne, Australia",,26,3120000.0,5.01,50000,False,5,Medium,40.0,0.0,0.0,1
MadAppGang,AU,"Maroubra, Australia",,29,3480000.0,5.08,25000,False,5,Medium,30.0,20.0,0.0,1
Business Warriors | Digital Marketing Agency,AU,"Perth, Australia",,29,3480000.0,5.03,1000,False,5,Medium,10.0,0.0,0.0,1
Atlasopen,AU,"Fitzroy, Australia",,29,3480000.0,4.812,25000,False,5,Medium,15.0,0.0,40.0,1
DigiGround,AU,"Sydney, Australia",,29,3480000.0,4.94,5000,False,5,Medium,30.0,70.0,0.0,0
Pixelstorm,AU,"Cremorne, Australia",,29,3480000.0,4.94,5000,False,5,Medium,30.0,0.0,0.0,1
Hyper Startup Studio,AU,"Bondi Beach, Australia",,29,3480000.0,4.921,5000,False,5,Medium,20.0,40.0,10.0,0
Attalla Digital,AU,"Melbourne, Australia",,29,3480000.0,5.05,25000,False,5,Medium,10.0,30.0,0.0,0
Slant Digital Pty Ltd,AU,"Highton, Australia",,29,3480000.0,5.01,5000,False,5,Medium,15.0,2.0,5.0,1
Vesanique,AU,"Fortitude Valley, Australia",,29,3480000.0,5.02,5000,False,5,Medium,10.0,0.0,0.0,1
Baha Agency,AU,"Braddon, Australia",,29,3480000.0,5.06,25000,False,5,Medium,10.0,10.0,0.0,1
Supportsoft Technologies,AU,"Rosehill, Australia",,29,3480000.0,4.837,5000,False,5,Medium,20.0,30.0,0.0,0
JUSTPRO,AU,"Parramatta, Australia",,29,3480000.0,5.07,0,False,5,Medium,10.0,10.0,15.0,1
Appomate,AU,"Melbourne, Australia",,25,2500000.0,4.316,25000,False,3,Medium,10.0,0.0,20.0,1
Newpath Web,AU,"Melbourne, Australia",,29,3480000.0,4.73,0,False,5,Medium,40.0,0.0,0.0,1
SLIK,AU,"Redfern, Australia",,29,3480000.0,5.01,25000,False,5,Medium,10.0,0.0,0.0,1
Appello Software,AU,Serves Australia,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNjMDIyZjI2LTQ5NzAtNDVkMS1iNWRlLTA1N2M1MjM0N2JjNSIsImltcHJlc3Npb25faWQiOiI3MDdkOTQ2Zi00Y2JmLTQyZGYtODE1Mi1lYjc3MTQ5Y2ZlYjAiLCJwcm92aWRlcl9pZCI6NTk1MDY2LCJmZWF0dXJlZF9saXN0aW5nX2lkIjo0NTgsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjoyMzYyMTgsInBvc2l0aW9uIjoxLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqdV:xkI4Mi_YdScoKKGGlI3y5HHZKAJUsMBSqnH0E_umMC8,29,3480000.0,4.933,50000,False,5,Medium,10.0,55.0,35.0,0
Innowise,AU,Serves Australia,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNjMDIyZjI2LTQ5NzAtNDVkMS1iNWRlLTA1N2M1MjM0N2JjNSIsImltcHJlc3Npb25faWQiOiI1YzgwYWUzNy0xMWI2LTRkYjUtYWRjOC0yMDUwMWZmOWFjZTAiLCJwcm92aWRlcl9pZCI6NDc3NjUzLCJmZWF0dXJlZF9saXN0aW5nX2lkIjo0NTgsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNzk1OTgsInBvc2l0aW9uIjoyLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqdV:jv3vVHI3D4mAI7E3K5BKKzotg8g0UU81GOapLYTSE6k,29,3480000.0,4.972,10000,False,5,Medium,10.0,10.0,10.0,1
WP Creative,AU,Serves Australia,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNjMDIyZjI2LTQ5NzAtNDVkMS1iNWRlLTA1N2M1MjM0N2JjNSIsImltcHJlc3Npb25faWQiOiJjYzQ4NWRmZS1kMGMzLTQzMTItYmE2OC1iN2I5NTQ4MmIwZjUiLCJwcm92aWRlcl9pZCI6MTY5MDQyMSwiZmVhdHVyZWRfbGlzdGluZ19pZCI6NDU4LCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MzMyNTgwLCJwb3NpdGlvbiI6MywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdV:TSBF0PZRJJNZkvDlGlJZHKWSH9xadhViFlwJJ0YdfzI,29,3480000.0,5.024,10000,False,5,Medium,70.0,0.0,0.0,1
Sonder Digital Marketing,AU,"Newstead, Australia",,29,3480000.0,5.02,5000,False,5,Medium,30.0,0.0,0.0,1
Aston Social,AU,"Melbourne, Australia",,29,3480000.0,5.03,1000,False,5,Medium,15.0,0.0,0.0,1
Studio Moso,AU,"South Melbourne, Australia",,29,3480000.0,5.02,10000,False,5,Medium,30.0,0.0,0.0,1
Refuel Creative,AU,"Port Adelaide, Australia",,29,3480000.0,5.01,5000,False,5,Medium,20.0,0.0,0.0,1
Cherrypick Agency,AU,"Blacktown, Australia",,29,3480000.0,5.013,10000,False,5,Medium,10.0,15.0,10.0,1
victoria IT,AU,"Tarneit, Australia",,29,3480000.0,5.01,5000,False,5,Medium,20.0,0.0,0.0,1
Blitzm Systems Pty Ltd,AU,"Canberra, Australia",,22,2640000.0,5.01,10000,False,3,Medium,15.0,0.0,10.0,1
Fgfactory Australia,AU,"Bentleigh East, Australia",,29,3480000.0,5.01,10000,False,5,Medium,30.0,35.0,35.0,0
The Interaction Consortium,AU,"Chippendale, Australia",,29,3480000.0,4.83,25000,False,5,Medium,75.0,5.0,0.0,1
We Make Apps,AU,"Collingwood, Australia",,29,3480000.0,5.01,25000,False,5,Medium,10.0,50.0,0.0,0
Y Interval,AU,"Bankstown, Australia",,29,3480000.0,5.01,5000,False,5,Medium,20.0,35.0,0.0,0
iGeekTeam,AU,"Sydney, Australia",,29,3480000.0,4.83,1000,False,5,Medium,30.0,40.0,0.0,0
BSO Digital,AU,"Moonee Ponds, Australia",,29,3480000.0,5.01,5000,False,5,Medium,50.0,0.0,0.0,1
theAD - Sydney's Digital Agency,AU,"Ultimo, Australia",,29,2900000.0,4.27,1000,False,3,Medium,30.0,30.0,0.0,0
App Boxer,AU,"Baulkham Hills, Australia",,29,2900000.0,3.77,10000,False,3,Medium,10.0,90.0,0.0,0
Snapio Pty Ltd,AU,"Brendale, Australia",,29,3480000.0,4.82,5000,False,5,Medium,20.0,0.0,30.0,1
Up & Gro,AU,"Melbourne, Australia",,29,3480000.0,5.07,1000,False,5,Medium,25.0,15.0,0.0,1
Metrix,AU,"Morningside, Australia",,29,3480000.0,5.02,100000,False,5,Medium,20.0,0.0,10.0,1
Creative Click,AU,"Sydney, Australia",,29,3480000.0,5.01,5000,False,5,Medium,50.0,0.0,0.0,1
KDM Digital Marketing,AU,"Fortitude Valley, Australia",,29,3480000.0,5.03,1000,False,5,Medium,10.0,0.0,0.0,1
Team-X Web Development and SEO,AU,"Doncaster, Australia",,29,3480000.0,5.01,0,False,5,Medium,50.0,0.0,0.0,1
The Digital Embassy,AU,"Adelaide, Australia",,29,3480000.0,5.02,25000,False,5,Medium,30.0,10.0,0.0,1
Convert Studios,AU,"Perth, Australia",,29,3480000.0,5.01,25000,False,5,Medium,10.0,0.0,0.0,1
MRU Consulting,AU,"Brisbane City, Australia",,29,3480000.0,5.03,5000,False,5,Medium,20.0,10.0,50.0,1
Pounce Agency,AU,"Sydney, Australia",,29,3480000.0,4.97,5000,False,5,Medium,20.0,0.0,0.0,1
Digitalrooar,AU,"Liverpool, Australia",,29,3480000.0,5.02,1000,False,5,Medium,15.0,0.0,0.0,1
Spring Web Solutions,AU,"Shenton Park, Australia",,29,3480000.0,4.52,0,False,5,Medium,30.0,0.0,0.0,1
Adonis Media,AU,"Brisbane City, Australia",,29,3480000.0,5.06,10000,False,5,Medium,20.0,0.0,10.0,1
The Code Company Pty Ltd,AU,"Brisbane City, Australia",,29,3480000.0,4.51,50000,False,5,Medium,70.0,0.0,0.0,1
Horizon Labs,AU,"Prahran, Australia",,29,3480000.0,5.02,0,False,5,Medium,40.0,50.0,0.0,0
NOVORIUM,AU,"Chippendale, Australia",,29,3480000.0,5.03,5000,False,5,Medium,25.0,10.0,0.0,1
DDSN Interactive,AU,"South Melbourne, Australia",,29,3480000.0,4.86,1000,False,5,Medium,20.0,20.0,20.0,1
Major Creative,AU,"Chadstone, Australia",,29,3480000.0,5.01,10000,False,5,Medium,35.0,0.0,0.0,1
TechDilation,AU,"West Perth, Australia",,29,3480000.0,5.06,5000,False,5,Medium,15.0,30.0,0.0,0
Laneways Software and Digital Pty Ltd,AU,"Port Melbourne, Australia",,29,3480000.0,5.02,25000,False,5,Medium,10.0,10.0,10.0,1
Web Doodle,AU,"Seven Hills, Australia",,29,3480000.0,5.01,1000,False,5,Medium,20.0,5.0,10.0,1
SCSS Consulting,AU,"Surry Hills, Australia",,29,3480000.0,5.06,10000,False,5,Medium,45.0,0.0,25.0,1
applickable,AU,"Collingwood, Australia",,50,6000000.0,4.65,0,False,5,Medium,30.0,30.0,0.0,0
Quadque Technologies Limited,AU,"Bankstown, Australia",,29,3480000.0,5.02,0,False,5,Medium,15.0,0.0,10.0,1
Folio Manager,AU,"Brisbane, Australia",,29,3480000.0,5.03,1000,False,5,Medium,20.0,0.0,1.0,1
Sydney Digital Agency,AU,"Potts Point, Australia",,29,3480000.0,5.04,5000,False,5,Medium,10.0,0.0,0.0,1
X2hundred,AU,"Bankstown, Australia",,29,3480000.0,5.01,1000,False,5,Medium,35.0,15.0,0.0,1
Empite,AU,"Mulgrave, Australia",,29,3480000.0,5.03,10000,False,5,Medium,25.0,25.0,25.0,0
ITC Group,AU,"Belmore, Australia",,18,2160000.0,4.83,10000,False,3,Medium,10.0,10.0,35.0,1
Perth Digital Edge,AU,"Wanneroo, Australia",,29,3480000.0,5.02,1000,False,5,Medium,20.0,0.0,0.0,1
Digital Eagles Marketing Agency,AU,"Melbourne, Australia",,50,6000000.0,5.03,1000,False,5,Medium,10.0,0.0,0.0,1
Upscalix,AU,"Melbourne, Australia",,29,3480000.0,5.02,5000,False,5,Medium,10.0,10.0,10.0,1
4mation Technologies,AU,"Surry Hills, Australia",,29,3480000.0,5.01,10000,False,5,Medium,10.0,10.0,10.0,1
Platinum SEO,AU,"Kew, Australia",,29,3480000.0,5.01,1000,False,5,Medium,30.0,0.0,0.0,1
ISH Technologies,AU,"Brisbane City, Australia",,100,12000000.0,4.82,25000,False,5,Medium,25.0,0.0,15.0,2
CubeZoo,SA,"Johannesburg, South Africa",https://www.cubezoo.co.za/project-kickoff/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dza-web-developers,29,2436000.0,4.931,10000,False,4,Medium,20.0,30.0,15.0,0
Coherent Solutions,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiJmYmFlMzJlMy1hMGQ5LTQ1MGYtYmZjOC0wMGZmZjEwMDMwYWUiLCJwcm92aWRlcl9pZCI6ODI0NDksImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNDgyODIsInBvc2l0aW9uIjoxLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqdl:A_kqDQh-UmZqSV5uNYOR6NZpdeE5X5NMTgHFX2PufIg,14,1176000.0,4.73,50000,False,2,Medium,15.0,0.0,0.0,3
Proven,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiJiYzY3ZDRhYy01Y2JmLTRhYzUtOGEyZC0yZmI0MWQ0ODQ4YzQiLCJwcm92aWRlcl9pZCI6MzUwNTgwLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM3OTU4LCJwb3NpdGlvbiI6MiwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdl:H1ywreDJn1Jub9twm1b-7HqoCHiSXQoUffALjN52ljc,29,2436000.0,4.912,25000,False,4,Medium,25.0,0.0,10.0,1
Storm Brain,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiI5NjZlYWRhMC1iYTA1LTQzMWQtYjk1Zi1mMjY5NDUzYjUwNDUiLCJwcm92aWRlcl9pZCI6MTQ0MzUyLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MzAzNTk5LCJwb3NpdGlvbiI6MywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdl:K6r53HQhw13Ypx0FYvM5SuRkz2XeqtM-goePkHipfU0,29,2436000.0,5.0124,10000,False,4,Medium,40.0,0.0,0.0,1
Brave Digital,SA,"Cape Town, South Africa",https://www.bravedigital.com/development/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dza-web-developers,29,2436000.0,4.88,10000,False,4,Medium,50.0,0.0,20.0,1
Origen Software,SA,"Cape Town, South Africa",https://origensoftware.com/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dza-web-developers,29,2436000.0,5.024,25000,False,4,Medium,30.0,40.0,0.0,0
DRUM'N'CODE,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiI2MDM4N2U0Yy1kZjk3LTRhM2UtYTQxZi0yNWVjZWU2N2JkYjMiLCJwcm92aWRlcl9pZCI6MTE1NDM1OCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjI1OTc1OCwicG9zaXRpb24iOjQsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdl:owb4ykJeknLhnsR7CVECd5DNNyHGm6cQ4CYfMQLgOxo,29,2436000.0,5.025,1000,False,4,Medium,30.0,10.0,30.0,1
Appunite,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiI3ODBiNWJmYS01OWYyLTQzMmItYWQ0Ny01OWZlMDYxY2Y0MTQiLCJwcm92aWRlcl9pZCI6MzMyMTgsImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjoyMzc2MzYsInBvc2l0aW9uIjo1LCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqdl:VNhj7GmOZm5zd3ehS_-zWvuJ8jpj33Kbdy_oaDfeji8,29,2436000.0,4.921,10000,False,4,Medium,20.0,0.0,20.0,1
TKX Media,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiI3YzMxODFlNS1mZmY4LTRhMzEtYWZlMi1lOTNiYjBhYjE3MzAiLCJwcm92aWRlcl9pZCI6MjUzMTE5NCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM1MTI2MSwicG9zaXRpb24iOjYsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdl:2XXD4f8EZ88nvtMhMzjK8JosQ_HIBkDfF4rPURIjkh0,29,2436000.0,5.012,5000,False,4,Medium,40.0,0.0,0.0,1
Modern Day Strategy,SA,"Cape Town, South Africa",https://www.moderndaystrategy.com,29,2436000.0,5.028,1000,False,4,Medium,20.0,30.0,10.0,0
Clickmod,SA,"Centurion, South Africa",https://www.clickmod.co.za,29,2436000.0,4.73,25000,False,4,Medium,20.0,20.0,35.0,1
Agile Routes,SA,"Randburg, South Africa",https://agileroutes.com/,29,2436000.0,5.09,5000,False,4,Medium,40.0,0.0,35.0,1
WEBINK,SA,"Sandton, South Africa",https://webink.agency,29,2436000.0,4.95,1000,False,4,Medium,10.0,0.0,0.0,1
Geniusee,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiJhMDg3NGY5YS1kZDNhLTRhMjgtYjE3Zi04YjhhODgzNDdiYjUiLCJwcm92aWRlcl9pZCI6MTUzOTkxLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mjg5NjUxLCJwb3NpdGlvbiI6NywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdl:hh44pf9meyLf3rzt8o-RnlOGQ4UZYCaiTXBWzU4yFfg,29,2436000.0,5.067,50000,False,4,Medium,40.0,0.0,40.0,1
"TRIARE, LLC",SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiJkYWFhZjFkZS02N2Q1LTRkZjAtYTQ3MC1jNWE0MTQ3ZmNmMGYiLCJwcm92aWRlcl9pZCI6Njg3NjgxLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM5ODU0LCJwb3NpdGlvbiI6OCwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdl:fnQ-DwPuTeYQk4uX96UerVzMBtgNpUWjA2fNb_wxWMY,29,2436000.0,4.937,10000,False,4,Medium,35.0,41.0,0.0,0
Arounda,SA,Completed projects in 19 countries,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiI3YmFlYjc1NS1jY2U4LTRjZDUtOGMyMS05MTcxM2Q3NWE4N2YiLCJwcm92aWRlcl9pZCI6MTE1MzA3MCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM3MzE4NywicG9zaXRpb24iOjksImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdl:FISGqcBifxfeAw0fTFHCvjPSQ4VoHZv6VTW0ToMWHIU,29,2436000.0,5.072,25000,False,4,Medium,30.0,0.0,0.0,1
Decode Development,SA,"Cape Town, South Africa",https://www.decodedev.com/,29,2436000.0,5.01,5000,False,4,Medium,30.0,0.0,0.0,1
SovTech,SA,"Cape Town, South Africa",,30,2100000.0,4.17,10000,False,2,Medium,30.0,30.0,0.0,3
Dev Technosys,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiI1N2ZlOWM0YS1kMGI3LTQyZGQtOTRkOS1kY2U3ZDhjOTA3ZmIiLCJwcm92aWRlcl9pZCI6NDYzMzQsImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNzc2ODUsInBvc2l0aW9uIjoxMCwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdl:wm07m5Ziv6daufZaMzTcuv9Jh8Gx-hB_F4jowAidu7o,100,8400000.0,4.8201,10000,False,4,Medium,10.0,35.0,0.0,2
Rekos Agency,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiI4NjU5NWRjNy02ODk1LTQ1NjAtYTY4Yy1hMjYxYzQyYzc5YzEiLCJwcm92aWRlcl9pZCI6MjA2NzA4NywiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjI2NDIwMywicG9zaXRpb24iOjExLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqdl:pp-El4tpBqPQDvLbeTF_otQNxZgayHKog9phf9hvVSc,29,2436000.0,4.926,5000,False,4,Medium,30.0,0.0,0.0,1
Crest Coder Private Limited,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiI1YWI2ZTYwNS1jMWI2LTQ0ZTctOWQyOC1hNDYwODE2NmMxZDIiLCJwcm92aWRlcl9pZCI6NzA3NjE5LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mzg2MjM1LCJwb3NpdGlvbiI6MTIsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdl:WTCWjb3gNsUvEXyqgQ4FBuWAJcOIKIyho_WmwMzFpW4,29,2436000.0,4.734,5000,False,4,Medium,50.0,50.0,0.0,0
Elemental,SA,"Cape Town, South Africa",,29,2436000.0,4.53,5000,False,4,Medium,60.0,0.0,40.0,1
Liorra Tech,SA,"Cape Town, South Africa",,3,252000.0,4.97,10000,False,2,Medium,25.0,30.0,0.0,0
Appello Software,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiJkZjc0OGE0NS00ZWU3LTRhYjQtODZkMC00NGVmZmMxOTAzODkiLCJwcm92aWRlcl9pZCI6NTk1MDY2LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM2MTQyLCJwb3NpdGlvbiI6MTMsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdl:gE0FlgmUxVaNyB4zq4F7-wd4Qg4pT-jkKsBYxQJvfI4,33,2772000.0,4.933,50000,False,4,Medium,10.0,55.0,35.0,0
Read more,SA,South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiI0MmEzNmYwMC03MDJmLTRiYWYtODVhYy0wOTE1NDRhN2U4ZDEiLCJwcm92aWRlcl9pZCI6MjUxNjkxNSwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM4MjQ2NywicG9zaXRpb24iOjE0LCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqdl:UduiIVzoBJFily4Y0k236ehZUowPoEEBzZEYxEhXEkE,29,2030000.0,0.0,10000,False,2,Medium,20.0,20.0,0.0,3
ExpandX,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImJmODYzZGYzLWI0OTctNDFhOC05MGYwLWFiYmU5YTFmYzkxYiIsImltcHJlc3Npb25faWQiOiI0MGM0Y2ZhNC05ZjdlLTQ1OWItOWVlNy1iMWU3ZDhjYzY2YzQiLCJwcm92aWRlcl9pZCI6NzMyNTA0LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mzg1MTMxLCJwb3NpdGlvbiI6MTUsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdl:xV654TCUYCaX08IGpCYOtfo5-1G0KcQvzXzO9k7d69I,29,2436000.0,5.066,10000,False,4,Medium,30.0,0.0,0.0,1
Haefele Software,SA,"Cape Town, South Africa",,29,2436000.0,4.812,10000,False,4,Medium,10.0,5.0,40.0,1
Bluebird Technologies,SA,"Johannesburg, South Africa",,100,8400000.0,5.04,5000,False,4,Medium,30.0,0.0,20.0,2
Melsoft,SA,"Johannesburg, South Africa",,29,2436000.0,4.824,1000,False,4,Medium,20.0,0.0,20.0,1
Softserve Digital Development,SA,"Edenvale, South Africa",,29,2436000.0,5.03,5000,False,4,Medium,16.0,0.0,24.0,1
TypeDev.io,SA,"Cape Town, South Africa",,26,2184000.0,5.01,10000,False,4,Medium,10.0,10.0,15.0,1
Scrums.com,SA,"Randburg, South Africa",,100,8400000.0,5.02,25000,False,4,Medium,20.0,20.0,0.0,2
BluShift Consulting,SA,"Cape Town, South Africa",,50,4200000.0,4.94,1000,False,4,Medium,25.0,35.0,0.0,0
Web SEM Online,SA,"Cape Town, South Africa",,29,2436000.0,5.02,1000,False,4,Medium,20.0,0.0,0.0,1
CRT Digital,SA,"George, South Africa",,29,2436000.0,4.83,1000,False,4,Medium,25.0,10.0,0.0,1
Helios Design,SA,"Johannesburg, South Africa",,29,2436000.0,5.03,0,False,4,Medium,40.0,0.0,0.0,1
SyberGrupe,SA,"Randburg, South Africa",,29,2436000.0,5.05,1000,False,4,Medium,10.0,5.0,1.0,1
AUX Studio,SA,"Cape Town, South Africa",,29,2436000.0,4.84,25000,False,4,Medium,25.0,25.0,0.0,0
Vegatech,SA,"Cape Town, South Africa",,29,2436000.0,5.012,1000,False,4,Medium,20.0,0.0,0.0,1
Bermont,SA,"Cape Town, South Africa",,29,2436000.0,5.07,1000,False,4,Medium,15.0,0.0,20.0,1
Mut-Con (Pty) Ltd,SA,"Johannesburg, South Africa",,29,2436000.0,4.91,0,False,4,Medium,10.0,0.0,0.0,1
Terra Digital,SA,"Cape Town, South Africa",,29,2436000.0,5.02,1000,False,4,Medium,25.0,0.0,0.0,1
Evolvea Systems,SA,"Benoni, South Africa",,29,2436000.0,4.99,10000,False,4,Medium,30.0,0.0,30.0,1
Moontu Digital Solutions,SA,"Cape Town, South Africa",,29,2436000.0,5.02,1000,False,4,Medium,10.0,30.0,0.0,0
Pixel Perfect,SA,"Somerset West, South Africa",,29,2436000.0,5.07,5000,False,4,Medium,20.0,0.0,0.0,1
Fluidity Software Solutions,SA,"Cape Town, South Africa",,100,8400000.0,4.68,25000,False,4,Medium,25.0,0.0,5.0,2
Versys Media,SA,"Sandton, South Africa",,29,2436000.0,5.03,1000,False,4,Medium,40.0,0.0,0.0,1
Netgen Custom Software,SA,"Cape Town, South Africa",,59,4956000.0,5.02,1000,False,4,Medium,20.0,0.0,50.0,1
FUTUREBORN®,SA,"Cape Town, South Africa",,29,2436000.0,4.83,1000,False,4,Medium,10.0,0.0,0.0,1
