name,country,location_city,website,employees,clutch_rating,min_project_size_usd,services,is_wp_specialist,revenue_usd,kaycore_fit_score,partnership_priority
Rock Agency,AU,"Cremorne, Australia",https://rockagency.com.au%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dau-web-developers,29,0.0,10000,"['25% Web Development', '25% Web Design', '10% E-Commerce Development', '10% Pay Per Click', '10% Search Engine Optimization']",False,2900000.0,3,Medium
Vivo Group,AU,"Newstead, Australia",https://www.vivogroup.com.au/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,29,0.0,10000,"['40% Web Design', '30% Web Development']",False,2900000.0,3,Medium
Synoviq,AU,"Melbourne, Australia",https://synoviq.com/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,16,5.06,1000,"['10% Web Development', '10% Search Engine Optimization', '5% AI Development', '5% Blockchain', '5% Custom Software Development', '5% E-Commerce Development', '5% Mobile App Development', '5% Pay Per Click', '5% UX/UI Design', '5% Web Design']",False,1920000.0,3,Medium
Arcanys,AU,"Camberwell, Australia",http://www.arcanys.com/%3Futm_source%3Dclutch%26utm_medium%3Dreferral,4,5.027,100000,"['40% Custom Software Development', '30% Web Development', '10% IT Staff Augmentation']",False,480000.0,3,Medium
RailsFactory,AU,"Melbourne, Australia",https://railsfactory.com/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,29,0.0,10000,"['25% Custom Software Development', '10% Web Development', '10% AI Development', '10% Mobile App Development', '5% E-Commerce Development']",False,2900000.0,3,Medium
Task Virtual,AU,"Sydney, Australia",https://taskvirtual.com%3Fref%3DClutch.co%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,29,4.954,1000,"['10% Web Development', '10% Web Design']",False,3480000.0,5,Medium
CBTW APAC,AU,"Melbourne, Australia",https://collaborationbetterstheworld.com/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,1,4.73,0,"['30% Custom Software Development', '10% Web Development', '10% Cloud Consulting & SI', '10% Mobile App Development', '5% Application Testing', '5% Generative AI', '5% UX/UI Design']",False,120000.0,3,Medium
Intuji,AU,"Perth, Australia",https://intuji.com/get-in-touch/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dau-web-developers,29,0.0,10000,['40% Web Development'],False,2900000.0,3,Medium
Enterprise Monkey,AU,"Melbourne, Australia",https://enterprisemonkey.com.au%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dau-web-developers,29,0.0,5000,['35% Web Development'],False,2900000.0,3,Medium
Stone Digital,AU,"Pyrmont, Australia",https://stonedigital.com.au/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dau-web-developers,29,0.0,5000,['50% Web Development'],False,2900000.0,3,Medium
StartupCraft,AU,"Sydney, Australia",http://startupcraft.io/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,29,0.0,25000,['35% Web Development'],False,2900000.0,3,Medium
Idea Box,AU,"Chippendale, Australia",https://ideabox.com.au/,29,0.0,25000,['30% Web Development'],False,2900000.0,3,Medium
Launchpad App Development,AU,"Richmond, Australia",http://www.launchpadapps.co%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dau-web-developers,29,0.0,10000,['10% Web Development'],False,2900000.0,3,Medium
Croissant & Baguette,AU,"Sydney, Australia",https://croissantbaguette.com.au/,29,0.0,10000,['40% Web Development'],False,2900000.0,3,Medium
Butterfly,AU,"Melbourne, Australia",http://www.butterfly.com.au/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,29,0.0,10000,['30% Web Development'],False,2900000.0,3,Medium
Airteam,AU,"Pyrmont, Australia",https://www.airteam.com.au/landing-page/web-development-company%3Futm_source%3Dclutch%26utm_medium%3Dorganic%26utm_campaign%3Dclutch-profile%26utm_term%3Dlogo%26utm_content%3Dimage,29,0.0,10000,['20% Web Development'],False,2900000.0,3,Medium
Jhavtech Studios,AU,"Melbourne, Australia",https://www.jhavtech.com.au/,29,0.0,10000,['15% Web Development'],False,2900000.0,3,Medium
Nuclieos,AU,"Melbourne, Australia",https://www.nuclieos.com/,29,0.0,5000,['20% Web Development'],False,2900000.0,3,Medium
Seriously Good Design,AU,"Hawthorn East, Australia",https://sgd.com.au,29,0.0,5000,['30% Web Development'],False,2900000.0,3,Medium
Kombee Private Limited,AU,"Boronia, Australia",https://www.kombee.com/in,29,0.0,10000,['25% Web Development'],False,2900000.0,3,Medium
Mainstay Digital,AU,"Geelong, Australia",https://mainstay.digital/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dau-web-developers,29,0.0,5000,['30% Web Development'],False,2900000.0,3,Medium
Appello Software,AU,Serves Australia,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjBkNTU0NWUxLWI0ZmQtNDlhOC04MDA0LTliYTJmYzZhNThlMyIsImltcHJlc3Npb25faWQiOiI1YjlkOTZiYS1jOGFiLTRhNTQtOThmOC05ZDlhNWIyYzQyYjMiLCJwcm92aWRlcl9pZCI6NTk1MDY2LCJmZWF0dXJlZF9saXN0aW5nX2lkIjo0NTgsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjoyMzYyMTgsInBvc2l0aW9uIjoxLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vstgv:a08x6gMRoOMr_BQxolK1-hjfzofaYxOqZS-hc4c6_9I,29,4.933,50000,"['55% Mobile App Development', '35% Custom Software Development', '10% Web Development']",False,3480000.0,5,Medium
Innowise,AU,Serves Australia,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjBkNTU0NWUxLWI0ZmQtNDlhOC04MDA0LTliYTJmYzZhNThlMyIsImltcHJlc3Npb25faWQiOiI1NGFmMWNmZi1lMDZkLTRkNWYtYjNiZS05M2MyMTE1MWVhZDMiLCJwcm92aWRlcl9pZCI6NDc3NjUzLCJmZWF0dXJlZF9saXN0aW5nX2lkIjo0NTgsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNzk1OTgsInBvc2l0aW9uIjoyLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vstgv:R_xun2cGcfHWtiwTw-kNuV2venfaSWx9vfG1VgPJPbI,1,4.972,10000,"['10% Web Development', '10% AI Development', '10% Blockchain', '10% Cloud Consulting & SI', '10% Custom Software Development', '10% E-Commerce Development', '10% IT Staff Augmentation', '10% Mobile App Development']",False,120000.0,3,Medium
WP Creative,AU,Serves Australia,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjBkNTU0NWUxLWI0ZmQtNDlhOC04MDA0LTliYTJmYzZhNThlMyIsImltcHJlc3Npb25faWQiOiJkZGVlMDAyZS0wNDU4LTQzOTQtYjA0Yi0yYmM4Y2ZhOWQ2OWIiLCJwcm92aWRlcl9pZCI6MTY5MDQyMSwiZmVhdHVyZWRfbGlzdGluZ19pZCI6NDU4LCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MzMyNTgwLCJwb3NpdGlvbiI6MywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vstgv:ZGn4VQ6NAuywbqSrnYFAn3ww8Jx3cFoAThxLP8edahY,29,5.024,10000,"['70% Web Development', '20% Web Design', '10% E-Commerce Development']",False,3480000.0,5,Medium
Intuji,AU,"Brisbane City, Australia",,8,4.924,10000,"['40% Web Development', '15% Low/No Code Development', '10% E-Commerce Development', '10% UX/UI Design', '10% Web Design', '5% Mobile App Development']",False,960000.0,3,Medium
Enterprise Monkey,AU,"Geelong, Australia",,50,5.062,5000,"['35% Web Development', '35% Custom Software Development', '15% Mobile App Development']",False,6000000.0,5,Medium
Stone Digital,AU,"Pyrmont, Australia",,29,5.024,5000,"['50% Web Development', '50% Web Design']",False,3480000.0,5,Medium
StartupCraft,AU,"Sydney, Australia",,29,5.023,25000,"['35% Web Development', '30% AI Development', '5% Blockchain']",False,3480000.0,5,Medium
Idea Box,AU,"Chippendale, Australia",,29,4.812,25000,"['35% AI Development', '35% Mobile App Development', '30% Web Development']",False,3480000.0,5,Medium
Launchpad App Development,AU,"Richmond, Australia",,29,5.026,10000,"['70% Mobile App Development', '10% Web Development', '10% Low/No Code Development']",False,3480000.0,5,Medium
Croissant & Baguette,AU,"Sydney, Australia",,29,5.04,10000,"['40% Web Development', '20% E-Commerce Development', '10% Mobile App Development', '10% UX/UI Design', '10% Web Design']",False,3480000.0,5,Medium
Butterfly,AU,"Melbourne, Australia",,29,5.07,10000,"['30% Web Development', '15% UX/UI Design', '15% Web Design', '10% Digital Strategy']",False,3480000.0,5,Medium
Airteam,AU,"Pyrmont, Australia",,29,5.02,10000,"['20% Web Development', '20% Custom Software Development', '20% Mobile App Development', '20% UX/UI Design']",False,3480000.0,5,Medium
Jhavtech Studios,AU,"Melbourne, Australia",,29,4.823,10000,"['40% Mobile App Development', '15% Web Development', '10% UX/UI Design']",False,3480000.0,5,Medium
Nuclieos,AU,"Melbourne, Australia",,29,4.86,5000,"['30% Custom Software Development', '20% Web Development', '15% IT Staff Augmentation', '10% Low/No Code Development']",False,3480000.0,5,Medium
Seriously Good Design,AU,"Hawthorn East, Australia",,29,5.01,5000,"['30% Web Development', '25% Search Engine Optimization', '15% Pay Per Click', '10% UX/UI Design']",False,3480000.0,5,Medium
Kombee Private Limited,AU,"Boronia, Australia",,29,5.04,10000,"['50% Mobile App Development', '25% Web Development', '25% E-Commerce Development']",False,3480000.0,5,Medium
Mainstay Digital,AU,"Geelong, Australia",,29,4.83,5000,"['45% Custom Software Development', '30% Web Development', '10% UX/UI Design']",False,3480000.0,5,Medium
Itomic,AU,"Perth, Australia",,29,5.05,5000,"['30% Web Development', '20% Mobile App Development', '10% Custom Software Development', '10% Digital Strategy', '10% Search Engine Optimization']",False,3480000.0,5,Medium
UPCORE,AU,"Barangaroo, Australia",,29,5.03,10000,"['70% Mobile App Development', '20% AI Development', '10% Web Development']",False,3480000.0,5,Medium
Nightjar,AU,"Surry Hills, Australia",,29,5.02,25000,"['30% Web Development', '15% Custom Software Development', '10% Branding', '10% Mobile App Development', '10% UX/UI Design', '10% Web Design']",False,3480000.0,5,Medium
Designpluz,AU,"Bella Vista, Australia",,29,4.96,1000,"['20% Web Development', '20% Custom Software Development', '15% E-Commerce Development', '15% Mobile App Development', '10% AI Development']",False,3480000.0,5,Medium
Digiwhiz,AU,"Moorabbin, Australia",,29,4.51,1000,"['40% Search Engine Optimization', '30% Web Development', '10% Web Design']",False,3480000.0,5,Medium
Moonward Studio,AU,"Baulkham Hills, Australia",,29,4.721,10000,"['90% Mobile App Development', '10% Web Development']",False,3480000.0,5,Medium
Rush Hour Digital,AU,"Sydney, Australia",,29,4.88,25000,"['25% UX/UI Design', '15% Web Development']",False,3480000.0,5,Medium
Appinop Technologies,AU,"Cannon Hill, Australia",,50,4.921,5000,"['40% Mobile App Development', '20% E-Commerce Development', '10% Web Development']",False,6000000.0,5,Medium
Redi Software,AU,"Joondalup, Australia",,29,5.02,25000,"['40% Custom Software Development', '30% Web Development', '30% Mobile App Development']",False,3480000.0,5,Medium
Noorix - Custom Software and App Developers,AU,"Sydney, Australia",,29,4.96,25000,"['30% Custom Software Development', '25% Web Development', '10% Cloud Consulting & SI', '10% Generative AI']",False,3480000.0,5,Medium
Carbon Edge Australia,AU,"Chadstone, Australia",,33,4.97,5000,"['30% Web Development', '25% Web Design', '15% Search Engine Optimization']",False,3960000.0,5,Medium
AndMine,AU,"Melbourne, Australia",,29,5.01,5000,"['20% Web Development', '20% Web Design', '10% Digital Strategy', '10% Pay Per Click', '10% Search Engine Optimization']",False,3480000.0,5,Medium
VT Digital,AU,"Sydney, Australia",,29,5.025,1000,"['30% Mobile App Development', '20% Web Development', '10% AI Development', '10% E-Commerce Development']",False,3480000.0,5,Medium
Clean Commit,AU,"Barton, Australia",,29,5.012,10000,"['80% E-Commerce Development', '10% Web Development', '10% Custom Software Development']",False,3480000.0,5,Medium
Drive Digital,AU,"Footscray, Australia",,42,5.04,10000,"['60% E-Commerce Development', '20% Web Development', '20% Web Design']",False,5040000.0,5,Medium
Relab Studios,AU,"Cremorne, Australia",,29,5.05,5000,"['10% Web Development', '10% E-Commerce Development', '10% Web Design']",False,3480000.0,5,Medium
Aussie Website,AU,"Melbourne, Australia",,29,5.01,1000,"['35% Web Development', '30% Web Design', '10% Low/No Code Development']",False,3480000.0,5,Medium
"XAM5.01
                        
                            review",AU,"Brisbane City, Australia",,21,5.01,10000,"['20% Web Development', '20% Mobile App Development', '10% Cloud Consulting & SI', '10% Custom Software Development', '10% UX/UI Design']",False,2520000.0,3,Medium
Zuse Digital,AU,"Melbourne, Australia",,29,5.01,10000,"['25% Web Development', '25% Mobile App Development', '25% Web Design']",False,3480000.0,5,Medium
GREENLOGIC,AU,"St Kilda, Australia",,29,4.94,25000,"['20% Web Development', '20% AI Development', '20% Custom Software Development', '20% UX/UI Design']",False,3480000.0,5,Medium
Fluid Branding,AU,"South Melbourne, Australia",,100,4.82,25000,"['45% Branding', '45% Packaging Design', '10% Web Development']",False,12000000.0,5,Medium
Frank Digital,AU,"Melbourne, Australia",,26,5.01,50000,"['40% Web Design', '20% Web Development', '10% Search Engine Optimization']",False,3120000.0,5,Medium
MadAppGang,AU,"Maroubra, Australia",,29,5.08,25000,"['30% Web Development', '20% Mobile App Development']",False,3480000.0,5,Medium
Atlasopen,AU,"Fitzroy, Australia",,29,4.812,25000,"['40% Custom Software Development', '15% Web Development', '10% AI Development']",False,3480000.0,5,Medium
DigiGround,AU,"Sydney, Australia",,29,4.94,5000,"['70% Mobile App Development', '30% Web Development']",False,3480000.0,5,Medium
Pixelstorm,AU,"Cremorne, Australia",,29,4.94,5000,"['30% Web Design', '25% Search Engine Optimization', '15% Web Development']",False,3480000.0,5,Medium
Hyper Startup Studio,AU,"Bondi Beach, Australia",,29,4.921,5000,"['40% Mobile App Development', '20% Web Development', '10% Custom Software Development']",False,3480000.0,5,Medium
Attalla Digital,AU,"Melbourne, Australia",,29,5.05,25000,"['30% Mobile App Development', '15% Low/No Code Development', '15% UX/UI Design', '10% Web Development', '10% Blockchain']",False,3480000.0,5,Medium
Slant Digital Pty Ltd,AU,"Highton, Australia",,29,5.01,5000,"['15% Web Design', '10% Web Development', '10% UX/UI Design', '8% E-Commerce Development', '5% Custom Software Development', '2% Mobile App Development']",False,3480000.0,5,Medium
Vesanique,AU,"Fortitude Valley, Australia",,29,5.02,5000,"['20% Branding', '10% Web Development', '10% E-Commerce Development', '10% Low/No Code Development', '10% UX/UI Design']",False,3480000.0,5,Medium
Baha Agency,AU,"Braddon, Australia",,29,5.06,25000,"['15% Branding', '10% Web Development', '10% Digital Strategy', '10% Mobile App Development', '10% UX/UI Design']",False,3480000.0,5,Medium
Supportsoft Technologies,AU,"Rosehill, Australia",,29,4.837,5000,"['30% Mobile App Development', '20% Web Development', '20% IoT Development', '10% Low/No Code Development']",False,3480000.0,5,Medium
JUSTPRO,AU,"Parramatta, Australia",,29,5.07,0,"['15% Custom Software Development', '10% Web Development', '10% Mobile App Development']",False,3480000.0,5,Medium
Appomate,AU,"Melbourne, Australia",,29,4.316,25000,"['20% Custom Software Development', '10% Web Development', '10% AI Development', '10% Blockchain', '10% UX/UI Design', '5% IoT Development']",False,2900000.0,3,Medium
Newpath Web,AU,"Melbourne, Australia",,29,4.73,0,"['40% Web Development', '30% Search Engine Optimization', '10% Pay Per Click']",False,3480000.0,5,Medium
SLIK,AU,"Redfern, Australia",,29,5.01,25000,"['15% Branding', '10% Web Development', '10% Digital Strategy', '10% UX/UI Design', '10% Web Design']",False,3480000.0,5,Medium
Appello Software,AU,Serves Australia,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImIzOTgzZmMyLWE0MzYtNDliZS04ZjNiLTcxZWM4ZjIwMzYzMiIsImltcHJlc3Npb25faWQiOiJiNzA4Mzk2NS0zY2U2LTRhYzItOGFiOS0yNWQ2NWMyZDgxY2UiLCJwcm92aWRlcl9pZCI6NTk1MDY2LCJmZWF0dXJlZF9saXN0aW5nX2lkIjo0NTgsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjoyMzYyMTgsInBvc2l0aW9uIjoxLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsth5:68wg0lh1YjJHw1w5wX_M3405pmv04H_XBdvL8gK5Mo4,29,4.933,50000,"['55% Mobile App Development', '35% Custom Software Development', '10% Web Development']",False,3480000.0,5,Medium
Innowise,AU,Serves Australia,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImIzOTgzZmMyLWE0MzYtNDliZS04ZjNiLTcxZWM4ZjIwMzYzMiIsImltcHJlc3Npb25faWQiOiJjYWY2NzI0NS1jYjQwLTRkMjctYmY4MS01NTMwMjUxY2M4MDUiLCJwcm92aWRlcl9pZCI6NDc3NjUzLCJmZWF0dXJlZF9saXN0aW5nX2lkIjo0NTgsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNzk1OTgsInBvc2l0aW9uIjoyLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsth5:2nyRopWLLTw93S1Ub1X9-6PDEIkfAUTwG8r0IQss1wg,1,4.972,10000,"['10% Web Development', '10% AI Development', '10% Blockchain', '10% Cloud Consulting & SI', '10% Custom Software Development', '10% E-Commerce Development', '10% IT Staff Augmentation', '10% Mobile App Development']",False,120000.0,3,Medium
WP Creative,AU,Serves Australia,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImIzOTgzZmMyLWE0MzYtNDliZS04ZjNiLTcxZWM4ZjIwMzYzMiIsImltcHJlc3Npb25faWQiOiI3MmVlZmZkNi1jODRmLTRjMmUtOWFlYi03NTk0YWJiNDZiMmYiLCJwcm92aWRlcl9pZCI6MTY5MDQyMSwiZmVhdHVyZWRfbGlzdGluZ19pZCI6NDU4LCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MzMyNTgwLCJwb3NpdGlvbiI6MywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsth5:OYLdchlMxec1RHUkKKESzopcKaCz5CxlcgqgKqpEtlA,29,5.024,10000,"['70% Web Development', '20% Web Design', '10% E-Commerce Development']",False,3480000.0,5,Medium
Sonder Digital Marketing,AU,"Newstead, Australia",,29,5.02,5000,"['30% Web Development', '30% Search Engine Optimization', '10% Digital Strategy']",False,3480000.0,5,Medium
Aston Social,AU,"Melbourne, Australia",,29,5.03,1000,"['30% Search Engine Optimization', '15% Web Development']",False,3480000.0,5,Medium
Studio Moso,AU,"South Melbourne, Australia",,29,5.02,10000,"['30% Web Development', '20% IT Staff Augmentation', '15% UX/UI Design', '15% Web Design']",False,3480000.0,5,Medium
Refuel Creative,AU,"Port Adelaide, Australia",,29,5.01,5000,"['20% Web Development', '10% Digital Strategy']",False,3480000.0,5,Medium
Cherrypick Agency,AU,"Blacktown, Australia",,29,5.012,10000,"['15% Mobile App Development', '10% Web Development', '10% Custom Software Development', '10% Low/No Code Development']",False,3480000.0,5,Medium
victoria IT,AU,"Tarneit, Australia",,29,5.01,5000,"['20% Web Development', '20% Cloud Consulting & SI']",False,3480000.0,5,Medium
Blitzm Systems Pty Ltd,AU,"Canberra, Australia",,22,5.01,10000,"['18% Low/No Code Development', '15% Web Development', '10% Custom Software Development', '5% Cloud Consulting & SI', '5% IT Staff Augmentation', '5% Search Engine Optimization', '5% UX/UI Design', '1% Web Design']",False,2640000.0,3,Medium
Fgfactory Australia,AU,"Bentleigh East, Australia",,29,5.01,10000,"['35% Custom Software Development', '35% Mobile App Development', '30% Web Development']",False,3480000.0,5,Medium
The Interaction Consortium,AU,"Chippendale, Australia",,29,4.83,25000,"['75% Web Development', '10% UX/UI Design', '5% Mobile App Development']",False,3480000.0,5,Medium
We Make Apps,AU,"Collingwood, Australia",,29,5.01,25000,"['50% Mobile App Development', '10% Web Development']",False,3480000.0,5,Medium
Y Interval,AU,"Bankstown, Australia",,29,5.01,5000,"['35% Mobile App Development', '20% Web Development', '10% Low/No Code Development', '5% Blockchain', '5% E-Commerce Development']",False,3480000.0,5,Medium
iGeekTeam,AU,"Sydney, Australia",,29,4.83,1000,"['40% Mobile App Development', '30% Web Development', '30% Search Engine Optimization']",False,3480000.0,5,Medium
BSO Digital,AU,"Moonee Ponds, Australia",,29,5.01,5000,"['50% Web Development', '40% Web Design', '5% Search Engine Optimization']",False,3480000.0,5,Medium
theAD - Sydney's Digital Agency,AU,"Ultimo, Australia",,29,4.27,1000,"['30% Web Development', '30% Mobile App Development', '20% Search Engine Optimization']",False,2900000.0,3,Medium
App Boxer,AU,"Baulkham Hills, Australia",,29,3.77,10000,"['90% Mobile App Development', '10% Web Development']",False,2900000.0,3,Medium
Snapio Pty Ltd,AU,"Brendale, Australia",,29,4.82,5000,"['30% Custom Software Development', '20% Web Development', '10% E-Commerce Development']",False,3480000.0,5,Medium
Up & Gro,AU,"Melbourne, Australia",,29,5.07,1000,"['25% Web Development', '25% Web Design', '15% E-Commerce Development', '15% Mobile App Development']",False,3480000.0,5,Medium
Metrix,AU,"Morningside, Australia",,29,5.02,100000,"['25% E-Commerce Development', '20% Web Development', '10% Custom Software Development', '10% Low/No Code Development']",False,3480000.0,5,Medium
Creative Click,AU,"Sydney, Australia",,29,5.01,5000,"['50% Web Development', '50% Web Design']",False,3480000.0,5,Medium
KDM Digital Marketing,AU,"Fortitude Valley, Australia",,29,5.03,1000,"['20% Digital Strategy', '20% Search Engine Optimization', '10% Web Development']",False,3480000.0,5,Medium
Team-X Web Development and SEO,AU,"Doncaster, Australia",,29,5.01,0,"['50% Web Development', '50% Web Design']",False,3480000.0,5,Medium
The Digital Embassy,AU,"Adelaide, Australia",,29,5.02,25000,"['30% Web Development', '15% Digital Strategy', '10% Mobile App Development', '10% Web Design', '5% Pay Per Click', '5% Search Engine Optimization', '5% UX/UI Design']",False,3480000.0,5,Medium
Convert Studios,AU,"Perth, Australia",,29,5.01,25000,"['15% IoT Development', '15% Low/No Code Development', '10% Web Development']",False,3480000.0,5,Medium
MRU Consulting,AU,"Brisbane City, Australia",,29,5.03,5000,"['50% Custom Software Development', '20% Web Development', '10% Mobile App Development']",False,3480000.0,5,Medium
Pounce Agency,AU,"Sydney, Australia",,29,4.97,5000,"['35% Search Engine Optimization', '20% Web Development', '10% AI Development', '10% Branding']",False,3480000.0,5,Medium
Digitalrooar,AU,"Liverpool, Australia",,29,5.02,1000,"['30% E-Commerce Development', '15% Web Development', '10% Low/No Code Development', '10% Pay Per Click', '10% Search Engine Optimization']",False,3480000.0,5,Medium
Spring Web Solutions,AU,"Shenton Park, Australia",,29,4.52,0,"['40% E-Commerce Development', '30% Web Development', '10% Web Design', '5% Cloud Consulting & SI']",False,3480000.0,5,Medium
Adonis Media,AU,"Brisbane City, Australia",,29,5.06,10000,"['20% Web Development', '15% Pay Per Click', '10% Custom Software Development', '10% Search Engine Optimization', '5% AI Development']",False,3480000.0,5,Medium
The Code Company Pty Ltd,AU,"Brisbane City, Australia",,29,4.51,50000,"['70% Web Development', '20% Digital Strategy', '10% UX/UI Design']",False,3480000.0,5,Medium
Horizon Labs,AU,"Prahran, Australia",,29,5.02,0,"['50% Mobile App Development', '40% Web Development', '10% BI & Big Data Consulting & SI']",False,3480000.0,5,Medium
NOVORIUM,AU,"Chippendale, Australia",,29,5.03,5000,"['25% Web Development', '25% Branding', '10% Mobile App Development', '10% Search Engine Optimization', '5% Digital Strategy']",False,3480000.0,5,Medium
DDSN Interactive,AU,"South Melbourne, Australia",,29,4.86,1000,"['20% Web Development', '20% Custom Software Development', '20% E-Commerce Development', '20% Mobile App Development']",False,3480000.0,5,Medium
Major Creative,AU,"Chadstone, Australia",,29,5.01,10000,"['35% Web Development', '20% Web Design', '10% Low/No Code Development', '10% UX/UI Design', '5% E-Commerce Development']",False,3480000.0,5,Medium
TechDilation,AU,"West Perth, Australia",,29,5.06,5000,"['30% Mobile App Development', '20% E-Commerce Development', '15% Web Development', '10% Web Design', '5% IT Staff Augmentation']",False,3480000.0,5,Medium
Laneways Software and Digital Pty Ltd,AU,"Port Melbourne, Australia",,29,5.02,25000,"['10% Web Development', '10% Custom Software Development', '10% E-Commerce Development', '10% Mobile App Development', '10% Pay Per Click', '10% Search Engine Optimization', '10% UX/UI Design', '10% Web Design']",False,3480000.0,5,Medium
Web Doodle,AU,"Seven Hills, Australia",,29,5.01,1000,"['20% Web Development', '10% Branding', '10% Custom Software Development', '10% E-Commerce Development', '5% Application Testing', '5% Mobile App Development']",False,3480000.0,5,Medium
SCSS Consulting,AU,"Surry Hills, Australia",,29,5.06,10000,"['45% Web Development', '25% Custom Software Development', '10% Low/No Code Development']",False,3480000.0,5,Medium
applickable,AU,"Collingwood, Australia",,50,4.65,0,"['30% Web Development', '30% Mobile App Development']",False,6000000.0,5,Medium
Quadque Technologies Limited,AU,"Bankstown, Australia",,29,5.02,0,"['15% Web Development', '15% Search Engine Optimization', '10% Custom Software Development']",False,3480000.0,5,Medium
Folio Manager,AU,"Brisbane, Australia",,29,5.03,1000,"['20% Web Development', '20% Search Engine Optimization', '5% Digital Strategy', '1% Application Testing', '1% Custom Software Development', '1% E-Commerce Development']",False,3480000.0,5,Medium
Sydney Digital Agency,AU,"Potts Point, Australia",,29,5.04,5000,"['15% Pay Per Click', '10% Web Development', '10% UX/UI Design', '10% Web Design']",False,3480000.0,5,Medium
X2hundred,AU,"Bankstown, Australia",,29,5.01,1000,"['35% Web Development', '35% E-Commerce Development', '15% Mobile App Development']",False,3480000.0,5,Medium
Empite,AU,"Mulgrave, Australia",,29,5.03,10000,"['25% Web Development', '25% Custom Software Development', '25% Mobile App Development']",False,3480000.0,5,Medium
ITC Group,AU,"Belmore, Australia",,18,4.83,10000,"['35% Custom Software Development', '10% Web Development', '10% Mobile App Development', '5% Application Testing', '5% Cloud Consulting & SI', '5% IoT Development']",False,2160000.0,3,Medium
Perth Digital Edge,AU,"Wanneroo, Australia",,29,5.02,1000,"['50% Search Engine Optimization', '20% Web Development', '10% UX/UI Design']",False,3480000.0,5,Medium
Digital Eagles Marketing Agency,AU,"Melbourne, Australia",,50,5.03,1000,"['40% Search Engine Optimization', '10% Web Development', '10% Pay Per Click', '10% Web Design']",False,6000000.0,5,Medium
Upscalix,AU,"Melbourne, Australia",,29,5.02,5000,"['10% Web Development', '10% Custom Software Development', '10% E-Commerce Development', '10% Mobile App Development']",False,3480000.0,5,Medium
4mation Technologies,AU,"Surry Hills, Australia",,29,5.01,10000,"['10% Web Development', '10% Cloud Consulting & SI', '10% Custom Software Development', '10% Digital Strategy', '10% IT Staff Augmentation', '10% Mobile App Development', '10% UX/UI Design', '10% Web Design']",False,3480000.0,5,Medium
Platinum SEO,AU,"Kew, Australia",,29,5.01,1000,"['40% Search Engine Optimization', '30% Web Development', '30% Digital Strategy']",False,3480000.0,5,Medium
ISH Technologies,AU,"Brisbane City, Australia",,100,4.82,25000,"['25% Web Development', '25% IT Staff Augmentation', '15% Custom Software Development', '10% Low/No Code Development']",False,12000000.0,5,Medium
